"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M730","2020-02-03 09:00:00","40.000","0.000","0.200","18.500","0.610","1017.000","","0.000","-99.000","-99.000","-99.000","18.500","","12.300",""
"C0U750","2020-02-03 09:00:00","398.000","159.000","2.400","15.400","0.860","976.300","","0.000","-99.000","-99.000","-99.000","16.000","","14.300",""
"C0G810","2020-02-03 10:00:00","26.000","17.000","2.100","20.300","0.540","1019.100","","0.000","-99.000","-99.000","-99.000","20.300","","14.300",""
"C0R170","2020-02-03 10:00:00","26.000","141.000","0.700","22.600","0.460","1019.400","","0.000","-99.000","-99.000","-99.000","22.600","","13.700",""
"C0I420","2020-02-03 10:00:00","305.000","0.000","0.000","18.800","0.540","986.800","","0.000","-99.000","-99.000","-99.000","18.800","","9.600",""
"C0A930","2020-02-03 10:00:00","216.000","32.000","1.400","18.300","0.780","996.600","","0.000","-99.000","-99.000","-99.000","19.400","","12.500",""
"C0F9M0","2020-02-03 10:00:00","230.000","349.000","1.100","19.400","0.400","995.600","","0.000","-99.000","-99.000","-99.000","19.400","","12.300",""
"C0AC40","2020-02-03 10:00:00","1079.000","86.000","1.200","11.900","0.930","900.000","","0.000","-99.000","-99.000","-99.000","12.600","","8.600",""
"C0AI00","2020-02-03 10:00:00","188.000","0.000","0.100","20.400","0.670","1001.800","","0.000","-99.000","-99.000","-99.000","20.400","","13.300",""
"C0T9M0","2020-02-03 10:00:00","92.000","1.000","1.000","19.900","0.710","1014.800","","0.000","-99.000","-99.000","-99.000","20.100","","15.700",""
"C0S960","2020-02-03 10:00:00","32.000","30.000","3.300","21.100","0.630","1019.600","","0.000","-99.000","-99.000","-99.000","21.200","","17.300",""
"C0K430","2020-02-03 10:00:00","30.000","17.000","2.700","19.600","0.600","1020.200","","0.000","-99.000","-99.000","-99.000","19.600","","13.100",""
"C0Z170","2020-02-03 10:00:00","199.000","86.000","0.700","16.800","0.800","1002.400","","0.000","-99.000","-99.000","-99.000","16.800","","12.500",""
"C0Z100","2020-02-03 10:00:00","36.000","213.000","1.300","20.300","0.650","1020.800","","0.000","-99.000","-99.000","-99.000","20.300","","12.400",""
"C0U710","2020-02-03 10:00:00","1942.000","95.000","0.500","9.700","0.650","812.200","","0.000","-99.000","-99.000","-99.000","9.800","","2.700",""
"C0SA30","2020-02-03 10:00:00","92.000","162.000","0.600","20.600","0.690","1014.000","","0.000","-99.000","-99.000","-99.000","20.600","","17.000",""
"C0V500","2020-02-03 10:00:00","6.000","0.000","0.100","22.400","0.540","1019.700","","0.000","-99.000","-99.000","-99.000","22.400","","16.900",""
"CM0160","2020-02-03 10:00:00","159.000","340.000","1.000","20.600","0.480","1005.400","","0.000","-99.000","-99.000","-99.000","20.600","","10.800",""
"C0V350","2020-02-03 10:00:00","36.000","58.000","1.400","23.200","0.510","1019.200","","0.000","-99.000","-99.000","-99.000","23.200","","11.300",""
"C0W120","2020-02-03 10:00:00","58.000","-99.000","-99.000","18.200","0.770","1016.500","","0.000","-99.000","-99.000","-99.000","18.200","","16.300",""
"C0R470","2020-02-03 10:00:00","103.000","325.000","1.300","21.900","0.410","1010.700","","0.000","-99.000","-99.000","-99.000","21.900","","14.200",""
"C0M770","2020-02-03 10:00:00","164.000","324.000","0.500","18.600","0.570","1003.100","","0.000","-99.000","-99.000","-99.000","18.600","","12.500",""
"C0S930","2020-02-03 10:00:00","248.000","145.000","0.400","19.200","0.660","995.500","","0.000","-99.000","-99.000","-99.000","19.200","","14.100",""
"C0F9Y0","2020-02-03 10:00:00","3313.000","275.000","1.900","1.100","0.810","686.600","","0.000","7.100","225.000","","1.100","","-4.200",""
"C0E790","2020-02-03 10:00:00","344.000","62.000","0.700","18.900","0.520","982.200","","0.000","-99.000","-99.000","-99.000","18.900","","11.700",""
"C0O810","2020-02-03 10:00:00","161.000","0.000","0.100","22.300","0.560","1004.600","","0.000","-99.000","-99.000","-99.000","22.300","","11.200",""
"C0R520","2020-02-03 10:00:00","18.000","303.000","0.300","22.200","0.640","1020.200","","0.000","-99.000","-99.000","-99.000","22.200","","14.400",""
"C0G880","2020-02-03 10:00:00","92.000","201.000","1.300","19.900","0.610","1011.500","","0.000","-99.000","-99.000","-99.000","19.900","","13.700",""
"C0R260","2020-02-03 10:00:00","76.000","307.000","0.500","23.000","0.450","1013.000","","0.000","-99.000","-99.000","-99.000","23.700","","15.300",""
"C0U950","2020-02-03 10:00:00","1012.000","111.000","7.500","11.100","1.000","909.600","","0.000","-99.000","-99.000","-99.000","11.100","","9.300",""
"C0O860","2020-02-03 10:00:00","38.000","319.000","1.200","18.800","0.790","1017.300","","0.000","-99.000","-99.000","-99.000","18.800","","11.600",""
"C0R320","2020-02-03 10:00:00","7.000","71.000","5.200","22.900","0.660","1021.700","","0.000","-99.000","-99.000","-99.000","22.900","","16.200",""
"C0S980","2020-02-03 10:00:00","901.000","58.000","1.000","14.600","0.930","921.500","","0.000","-99.000","-99.000","-99.000","14.700","","11.300",""
"C0X110","2020-02-03 10:00:00","20.000","21.000","0.500","20.900","0.540","1020.400","","0.000","-99.000","-99.000","-99.000","20.900","","15.100",""
"C0V310","2020-02-03 10:00:00","46.000","266.000","0.400","21.500","0.430","1015.800","","0.000","-99.000","-99.000","-99.000","21.500","","12.500",""
"C0G620","2020-02-03 10:00:00","110.000","42.000","1.100","20.500","0.540","1009.400","","0.000","-99.000","-99.000","-99.000","20.500","","10.500",""
"C0AD50","2020-02-03 10:00:00","84.000","0.000","0.000","18.500","0.790","1013.900","","0.000","-99.000","-99.000","-99.000","18.500","","13.300",""
"C0A9A0","2020-02-03 10:00:00","24.000","133.000","0.600","19.900","0.690","1020.300","","0.000","-99.000","-99.000","-99.000","19.900","","14.200",""
"C0O830","2020-02-03 10:00:00","127.000","275.000","0.900","22.200","0.530","1007.800","","0.000","-99.000","-99.000","-99.000","22.200","","11.300",""
"C0S760","2020-02-03 10:00:00","1621.000","170.000","0.700","11.900","0.860","845.300","","0.000","-99.000","-99.000","-99.000","11.900","","6.200",""
"C0X160","2020-02-03 10:00:00","26.000","35.000","0.900","21.100","0.540","1019.800","","0.000","-99.000","-99.000","-99.000","21.100","","13.400",""
"C0F970","2020-02-03 10:00:00","145.000","109.000","0.400","19.700","0.470","1004.700","","0.000","-99.000","-99.000","-99.000","19.700","","13.100",""
"C0R440","2020-02-03 10:00:00","1654.000","70.000","6.000","8.700","1.000","839.300","","0.000","11.500","87.000","","9.100","","6.400",""
"C0M690","2020-02-03 10:00:00","33.000","17.000","1.700","18.900","0.650","1018.000","","0.000","-99.000","-99.000","-99.000","18.900","","11.800",""
"C0V690","2020-02-03 10:00:00","30.000","303.000","2.300","21.400","0.680","1019.300","","0.000","-99.000","-99.000","-99.000","22.700","","16.600",""
"C0Z210","2020-02-03 10:00:00","126.000","203.000","1.000","17.100","0.820","1010.500","","0.000","-99.000","-99.000","-99.000","17.100","","10.200",""
"C0U770","2020-02-03 10:00:00","5.000","163.000","2.100","21.300","0.610","1023.000","","0.000","-99.000","-99.000","-99.000","21.400","","14.200",""
"C0Z080","2020-02-03 10:00:00","298.000","188.000","1.000","17.000","0.790","988.900","","0.000","-99.000","-99.000","-99.000","17.000","","11.300",""
"C0G640","2020-02-03 10:00:00","17.000","21.000","3.500","20.300","0.670","1023.300","","0.000","-99.000","-99.000","-99.000","20.300","","13.500",""
"C0X200","2020-02-03 10:00:00","61.000","252.000","1.900","19.000","0.690","1014.900","","0.000","-99.000","-99.000","-99.000","19.400","","9.500",""
"C0U900","2020-02-03 10:00:00","63.000","58.000","2.600","19.800","0.630","1017.100","","0.000","-99.000","-99.000","-99.000","20.100","","13.700",""
"C0Z230","2020-02-03 10:00:00","31.000","180.000","0.500","20.900","0.630","1020.700","","0.000","-99.000","-99.000","-99.000","20.900","","15.500",""
"C0F9O0","2020-02-03 10:00:00","175.000","0.000","0.000","21.200","0.430","1002.000","","0.000","-99.000","-99.000","-99.000","21.200","","13.400",""
"C0C540","2020-02-03 10:00:00","46.000","36.000","2.100","19.600","0.700","1017.800","","0.000","-99.000","-99.000","-99.000","19.600","","13.900",""
"C0G770","2020-02-03 10:00:00","15.000","23.000","1.900","20.200","0.640","1020.800","","0.000","-99.000","-99.000","-99.000","20.200","","15.100",""
"C0V670","2020-02-03 10:00:00","20.000","266.000","1.300","21.800","0.540","1019.600","","0.000","-99.000","-99.000","-99.000","21.900","","15.000",""
"C0A870","2020-02-03 10:00:00","685.000","107.000","3.900","17.800","0.780","942.500","","0.000","-99.000","-99.000","-99.000","17.800","","11.300",""
"C0R220","2020-02-03 10:00:00","23.000","271.000","0.600","22.100","0.520","1019.800","","0.000","-99.000","-99.000","-99.000","22.100","","13.700",""
"C0Z220","2020-02-03 10:00:00","589.000","299.000","0.300","17.100","0.600","956.800","","0.000","-99.000","-99.000","-99.000","17.100","","10.500",""
"C0D560","2020-02-03 10:00:00","147.000","315.000","0.700","19.200","0.600","1006.500","","0.000","-99.000","-99.000","-99.000","19.500","","12.800",""
"C0I380","2020-02-03 10:00:00","258.000","340.000","1.400","19.100","0.530","991.500","","0.000","-99.000","-99.000","-99.000","19.500","","11.700",""
"C0Z020","2020-02-03 10:00:00","211.000","277.000","0.400","16.000","0.990","998.600","","0.000","-99.000","-99.000","-99.000","16.000","","12.200",""
"C0Z190","2020-02-03 10:00:00","62.000","81.000","1.200","21.100","0.680","1015.800","","0.000","-99.000","-99.000","-99.000","21.100","","16.100",""
"C0C710","2020-02-03 10:00:00","143.000","281.000","1.100","18.000","0.680","1007.100","","0.000","-99.000","-99.000","-99.000","18.000","","10.900",""
"C0D360","2020-02-03 10:00:00","523.000","58.000","0.500","16.900","0.560","961.100","","0.000","-99.000","-99.000","-99.000","16.900","","9.700",""
"C0C680","2020-02-03 10:00:00","228.000","27.000","1.500","17.900","0.650","994.700","","0.000","-99.000","-99.000","-99.000","18.100","","12.800",""
"C0X140","2020-02-03 10:00:00","17.000","38.000","0.800","20.000","0.630","1019.900","","0.000","-99.000","-99.000","-99.000","20.000","","14.000",""
"C0V710","2020-02-03 10:00:00","34.000","119.000","0.500","23.200","0.480","1017.700","","0.000","-99.000","-99.000","-99.000","23.200","","16.800",""
"C0G840","2020-02-03 10:00:00","32.000","15.000","0.800","19.400","0.590","1018.400","","0.000","-99.000","-99.000","-99.000","19.400","","12.100",""
"C0S890","2020-02-03 10:00:00","238.000","24.000","0.400","18.500","0.660","999.400","","0.000","-99.000","-99.000","-99.000","18.500","","12.900",""
"C0T820","2020-02-03 10:00:00","550.000","109.000","0.500","17.900","0.610","963.400","","0.000","-99.000","-99.000","-99.000","17.900","","10.500",""
"C0F9I0","2020-02-03 10:00:00","194.000","6.000","2.600","18.400","0.660","999.600","","0.000","-99.000","-99.000","-99.000","18.400","","13.800",""
"C0C650","2020-02-03 10:00:00","208.000","15.000","0.400","17.300","0.670","998.600","","0.000","-99.000","-99.000","-99.000","17.300","","11.600",""
"C0R600","2020-02-03 10:00:00","766.000","230.000","1.900","18.100","0.530","934.400","","0.000","-99.000","-99.000","-99.000","18.100","","14.400",""
"C0Z320","2020-02-03 10:00:00","646.000","73.000","0.900","19.000","0.520","949.500","","0.000","-99.000","-99.000","-99.000","19.000","","8.500",""
"C0V210","2020-02-03 10:00:00","734.000","205.000","1.000","18.700","0.400","939.300","","0.000","-99.000","-99.000","-99.000","18.700","","8.000",""
"C0K240","2020-02-03 10:00:00","1132.000","327.000","1.200","15.900","0.490","898.100","","0.000","-99.000","-99.000","-99.000","15.900","","9.400",""
"C0M520","2020-02-03 10:00:00","15.000","36.000","2.300","18.700","0.660","1020.500","","0.000","-99.000","-99.000","-99.000","18.700","","12.000",""
"C0A530","2020-02-03 10:00:00","300.000","26.000","0.500","-99.000","0.780","987.800","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E820","2020-02-03 10:00:00","220.000","47.000","1.400","18.500","0.580","997.400","","0.000","-99.000","-99.000","-99.000","18.500","","8.900",""
"C0K450","2020-02-03 10:00:00","35.000","61.000","1.300","18.700","0.600","1018.000","","0.000","-99.000","-99.000","-99.000","18.700","","13.400",""
"C0G760","2020-02-03 10:00:00","53.000","328.000","1.300","19.700","0.580","1019.000","","0.000","-99.000","-99.000","-99.000","19.700","","12.000",""
"CM0120","2020-02-03 10:00:00","4.000","42.000","3.600","18.700","0.660","1022.300","","0.000","-99.000","-99.000","-99.000","18.800","","15.900",""
"C0Z290","2020-02-03 10:00:00","946.000","121.000","1.200","14.700","0.790","917.000","","0.000","-99.000","-99.000","-99.000","14.700","","9.900",""
"C0V680","2020-02-03 10:00:00","40.000","228.000","1.400","22.300","0.560","1017.200","","0.000","-99.000","-99.000","-99.000","22.400","","14.200",""
"C0F9U0","2020-02-03 10:00:00","74.000","48.000","0.600","20.800","0.520","1013.700","","0.000","-99.000","-99.000","-99.000","20.800","","14.200",""
"C0AI10","2020-02-03 10:00:00","76.000","188.000","0.600","19.000","0.690","1013.600","","0.000","-99.000","-99.000","-99.000","19.000","","13.100",""
"C0V530","2020-02-03 10:00:00","34.000","0.000","0.200","21.300","0.510","1017.900","","0.000","-99.000","-99.000","-99.000","21.300","","11.200",""
"C0R550","2020-02-03 10:00:00","38.000","284.000","0.800","23.600","0.440","1018.500","","0.000","-99.000","-99.000","-99.000","23.600","","13.100",""
"C0F9L0","2020-02-03 10:00:00","253.000","19.000","2.100","19.500","0.580","992.700","","0.000","-99.000","-99.000","-99.000","19.500","","14.100",""
"C0A950","2020-02-03 10:00:00","60.000","283.000","4.100","17.400","0.750","1016.500","","0.000","-99.000","-99.000","-99.000","17.900","","16.000",""
"C0R160","2020-02-03 10:00:00","45.000","28.000","1.000","21.400","0.530","1016.200","","0.000","-99.000","-99.000","-99.000","21.400","","12.400",""
"C0F9S0","2020-02-03 10:00:00","43.000","68.000","0.300","19.900","0.540","1017.900","","0.000","-99.000","-99.000","-99.000","19.900","","13.700",""
"C0M820","2020-02-03 10:00:00","980.000","249.000","1.300","15.800","0.360","911.900","","0.000","-99.000","-99.000","-99.000","15.800","","8.500",""
"C0G870","2020-02-03 10:00:00","12.000","20.000","2.600","19.600","0.700","1022.400","","0.000","-99.000","-99.000","-99.000","19.600","","14.000",""
"C0R530","2020-02-03 10:00:00","16.000","232.000","1.000","22.000","0.560","1020.300","","0.000","-99.000","-99.000","-99.000","22.000","","14.200",""
"C0O840","2020-02-03 10:00:00","134.000","316.000","1.200","18.000","0.710","1005.200","","0.000","-99.000","-99.000","-99.000","18.000","","11.300",""
"C0A890","2020-02-03 10:00:00","40.000","0.000","0.000","-99.000","0.810","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A660","2020-02-03 10:00:00","97.000","0.000","0.000","17.900","0.740","1011.400","","0.000","-99.000","-99.000","-99.000","17.900","","11.800",""
"C0T9H0","2020-02-03 10:00:00","725.000","113.000","1.800","21.000","0.650","941.800","","0.000","-99.000","-99.000","-99.000","21.000","","11.500",""
"C0R270","2020-02-03 10:00:00","51.000","321.000","1.100","24.600","0.550","1015.200","","0.000","-99.000","-99.000","-99.000","24.700","","16.500",""
"C0O980","2020-02-03 10:00:00","18.000","358.000","0.500","21.900","0.590","1021.600","","0.000","-99.000","-99.000","-99.000","21.900","","10.400",""
"C0T9I0","2020-02-03 10:00:00","152.000","205.000","0.800","19.400","0.610","1006.500","","0.000","-99.000","-99.000","-99.000","19.400","","13.800",""
"C0V760","2020-02-03 10:00:00","30.000","300.000","0.700","22.400","0.520","1018.900","","0.000","-99.000","-99.000","-99.000","22.400","","13.900",""
"C0AG90","2020-02-03 10:00:00","25.000","106.000","1.500","20.100","0.620","1020.400","","0.000","-99.000","-99.000","-99.000","20.100","","13.800",""
"C0R570","2020-02-03 10:00:00","37.000","84.000","0.800","22.400","0.520","1016.500","","0.000","-99.000","-99.000","-99.000","22.400","","13.900",""
"C0O900","2020-02-03 10:00:00","9.000","348.000","1.800","19.000","0.990","1021.800","","0.000","-99.000","-99.000","-99.000","19.000","","11.400",""
"C0AD00","2020-02-03 10:00:00","86.000","51.000","1.700","18.600","0.850","1013.500","","0.000","7.400","23.000","","19.200","","15.100",""
"C0V700","2020-02-03 10:00:00","24.000","128.000","0.700","22.700","0.510","1018.500","","0.000","-99.000","-99.000","-99.000","22.700","","16.900",""
"C0AH00","2020-02-03 10:00:00","38.000","111.000","1.900","18.900","0.700","1018.300","","0.000","-99.000","-99.000","-99.000","19.300","","12.800",""
"C0X080","2020-02-03 10:00:00","2.000","20.000","2.900","20.300","0.610","1022.400","","0.000","-99.000","-99.000","-99.000","20.300","","10.500",""
"C0G910","2020-02-03 10:00:00","42.000","2.000","3.800","19.500","0.530","1018.400","","0.000","-99.000","-99.000","-99.000","19.500","","14.100",""
"C0I480","2020-02-03 10:00:00","2165.000","325.000","0.700","8.400","0.590","792.100","","0.000","-99.000","-99.000","-99.000","10.000","","1.300",""
"C0A860","2020-02-03 10:00:00","362.000","30.000","2.500","19.100","0.720","980.900","","0.000","-99.000","-99.000","-99.000","19.100","","11.400",""
"C0U940","2020-02-03 10:00:00","25.000","42.000","0.500","20.800","0.540","1021.300","","0.000","-99.000","-99.000","-99.000","20.800","","12.700",""
